SCRAM,WEEK,EST_ST,EST_MSA,PWEIGHT,TBIRTH_YEAR,ABIRTH_YEAR,EGENDER,AGENDER,RHISPANIC,AHISPANIC,RRACE,ARACE,EEDUC,AEDUC,MS,THHLD_NUMPER,AHHLD_NUMPER,THHLD_NUMKID,AHHLD_NUMKID,THHLD_NUMADLT,WRKLOSS,EXPCTLOSS,ANYWORK,KINDWORK,RSNNOWRK,UNEMPPAY,PRIFOODSUF,CURFOODSUF,FOODSUFRSN1,FOODSUFRSN2,FOODSUFRSN3,FOODSUFRSN4,FOODSUFRSN5,FREEFOOD,WHEREFREE1,WHEREFREE2,WHEREFREE3,WHEREFREE4,WHEREFREE5,WHEREFREE6,WHEREFREE7,TSPNDFOOD,TSPNDPRPD,FOODCONF,HLTHSTATUS,ANXIOUS,WORRY,INTEREST,DOWN,HLTHINS1,HLTHINS2,HLTHINS3,HLTHINS4,HLTHINS5,HLTHINS6,HLTHINS7,HLTHINS8,DELAY,NOTGET,TENURE,MORTLMTH,MORTCONF,ENROLL1,ENROLL2,ENROLL3,TEACH1,TEACH2,TEACH3,TEACH4,TEACH5,COMPAVAIL,COMP1,COMP2,COMP3,INTRNTAVAIL,INTRNT1,INTRNT2,INTRNT3,TSCHLHRS,TTCH_HRS,INCOME,female,internet_access
V015410005S30150879670011,1,25,14460,865.19337703,1997,2,1,2,1,2,4,2,6,2,5,1,2,0,2,1,2,2,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,100,5,4,2,2,2,2,3,1,2,2,2,2,2,2,2,2,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0
V015410005S30150891570013,1,12,NA,396.47712749,1975,2,1,2,1,2,1,2,6,2,1,4,2,1,2,3,2,2,2,NA,7,4,1,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,600,50,4,5,2,1,3,1,2,1,2,2,1,1,2,2,1,1,2,1,4,1,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,2,NA,1,NA,0,10,5,0,1
V015410005S30150897850011,1,15,NA,2912.6870481,1982,2,1,2,1,2,4,2,4,2,1,5,2,3,2,2,2,2,1,1,NA,NA,2,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,2,2,2,2,2,2,1,2,2,2,1,1,2,2,1,2,4,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1,0,0,2,0,0
V015410005S30150910740013,1,15,NA,522.49376831,1993,2,1,2,1,2,1,2,5,2,3,1,2,0,2,1,1,2,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,4,1,1,1,1,1,2,2,2,2,1,2,2,2,1,1,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0
V015410005S30150945110012,1,15,NA,349.33115607,1969,2,2,2,1,2,1,2,7,2,1,2,2,0,2,2,2,2,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,300,0,4,3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,0
V015410005S30150980660012,1,32,NA,1824.17169,1947,2,1,2,1,2,4,2,3,2,1,2,2,0,2,2,2,2,2,NA,7,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,200,75,2,3,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0
V015410005S90150236090012,1,15,NA,152.46673559,1955,2,2,2,1,2,1,2,7,2,2,2,2,1,2,1,1,1,2,NA,10,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,250,10,3,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,4,1,NA,NA,NA,1,NA,NA,NA,2,NA,1,NA,2,NA,1,NA,5,5,4,1,1
V015410005S90150316090011,1,15,NA,354.38338278,1961,2,2,2,1,2,1,2,6,2,3,3,2,0,2,3,1,2,2,NA,8,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,200,0,2,3,2,2,1,1,2,2,2,2,2,2,2,NA,2,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0
V015410005S90150509780012,1,15,NA,304.93347119,1948,2,2,2,1,2,1,2,7,2,1,2,2,0,2,2,2,2,2,NA,7,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,300,0,4,3,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,0
V015410005S90150699680012,1,15,NA,388.67304006,1973,2,2,2,1,2,1,2,5,2,1,3,2,1,2,2,1,1,2,NA,10,3,2,2,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,250,125,3,2,3,2,2,2,1,2,2,2,2,2,2,2,2,1,2,3,5,1,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,2,NA,1,NA,2,25,6,1,1
V015410005S90150791580013,1,15,NA,525.50722328,1981,2,1,2,1,2,1,2,7,2,5,2,2,0,2,2,2,2,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,150,40,4,2,2,1,3,2,1,2,2,2,2,1,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0
V015410005S90150871580012,1,15,NA,418.04556226,1990,2,2,2,2,2,4,2,4,2,5,3,2,2,2,1,1,1,2,NA,8,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,900,400,4,4,4,4,1,2,2,2,2,2,2,2,2,1,2,2,3,1,2,1,NA,NA,1,NA,NA,NA,NA,2,1,NA,NA,2,NA,1,NA,2,4,3,1,1
V015410006S10160001820012,1,16,NA,119.30366023,1968,2,2,2,1,2,1,2,7,2,3,1,2,0,2,1,2,2,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,0,50,4,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0
V015410006S10160121800013,1,16,NA,238.60732046,1970,2,2,2,1,2,1,2,6,2,5,2,2,0,2,2,2,2,1,4,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,100,40,4,2,4,3,1,3,1,1,2,2,2,2,NA,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,0
V015410006S10160203610013,1,48,NA,1365.9183049,1998,2,2,2,1,2,1,2,5,2,1,2,2,0,2,2,2,2,1,1,NA,NA,1,2,NA,1,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,20,70,4,3,2,1,3,1,1,2,2,2,1,2,2,2,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0
V015410006S10160291710012,1,53,42660,429.31571642,1984,2,1,2,1,2,1,2,7,2,1,4,2,2,2,2,2,2,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,400,40,4,1,2,2,1,2,1,2,2,2,2,2,2,2,1,1,3,1,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,0
V015410006S10160293520013,1,16,NA,580.71320518,1981,2,2,2,1,2,1,2,5,2,1,3,2,0,2,3,2,2,1,2,NA,NA,1,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,100,50,4,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,0
V015410006S10160555320012,1,16,NA,371.20761817,1957,2,2,2,1,2,1,2,6,2,1,2,2,0,2,2,1,1,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,100,25,4,1,4,2,1,1,2,2,2,2,2,2,2,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0
V015410006S10160837110012,1,16,NA,1062.1998797,1982,2,2,2,1,2,1,2,2,2,1,4,2,2,2,2,1,2,1,2,NA,NA,2,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,300,0,3,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,4,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,1,NA,1,NA,0,0,3,1,1
V015410006S10160857100013,1,16,NA,474.52116474,1964,2,1,2,1,2,1,2,6,2,1,2,2,0,2,2,2,2,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,100,100,3,3,3,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0
V015410006S35160339960013,1,16,NA,389.81681836,1972,2,2,2,1,2,1,2,3,2,1,3,2,1,2,2,2,2,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,150,50,4,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,0
V015410006S50160466230013,1,16,NA,372.76434489,1956,2,1,2,1,2,1,2,4,2,5,1,2,0,2,1,2,2,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,100,0,4,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0
V015410006S54160883560013,1,16,NA,357.91098069,1970,2,2,2,1,2,1,2,6,2,1,4,2,1,2,3,2,2,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,100,150,4,2,4,3,2,3,1,1,2,2,2,2,2,2,2,2,3,1,5,1,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,1,NA,4,20,6,1,1
V015410006S55160066270013,1,16,NA,1155.7194312,1986,2,1,2,1,2,1,2,4,2,1,5,2,2,1,3,1,1,2,NA,8,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,500,400,1,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,3,1,1,1,NA,NA,1,NA,NA,NA,NA,3,1,1,NA,1,NA,1,NA,2,20,1,0,1
V015410006S55160874470013,1,16,NA,521.17618841,1985,2,2,2,1,2,1,2,6,2,1,3,2,1,2,2,1,1,2,NA,12,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,47,32,3,3,2,3,2,4,2,1,2,2,2,2,2,1,2,2,2,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0
V015410006S56160934480011,1,16,NA,637.35474304,1984,2,1,2,1,2,1,2,7,2,5,4,2,2,2,2,2,2,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,150,0,4,2,3,1,3,1,1,2,2,2,2,2,2,2,1,1,2,1,4,1,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,1,NA,3,30,4,0,1
V015410006S72160890840012,1,16,NA,236.02334663,1986,2,2,2,1,2,1,2,4,2,1,2,2,1,2,1,1,1,2,NA,10,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,75,75,3,1,2,NA,2,2,2,2,1,1,2,2,2,2,1,1,2,1,4,1,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,1,NA,10,2,1,1,1
V015410007S91171354610011,1,17,NA,32588.575726,1992,2,1,2,1,2,1,2,4,2,1,2,2,0,2,2,2,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
V015410008S10180750000013,1,18,NA,3138.8445763,1968,2,2,2,1,2,1,2,5,2,1,2,2,0,2,2,2,2,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,200,40,2,4,3,2,1,2,1,2,2,2,2,2,2,2,1,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0
V015410008S14181904070012,1,18,NA,3412.8396604,1954,1,2,2,1,2,1,2,6,2,1,5,2,1,2,4,1,1,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,150,50,2,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,3,1,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,1,NA,0,16,6,1,1
V015410008S19180032240012,1,18,NA,3332.7252307,1987,2,2,2,2,2,1,2,4,2,1,3,2,1,2,2,2,1,1,2,NA,NA,3,3,1,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,120,0,2,2,2,2,2,3,1,2,2,1,2,2,2,2,2,2,3,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0
V015410008S30180205300011,1,18,NA,2063.3058619,1958,2,2,2,1,2,1,2,4,2,1,2,2,0,2,2,1,1,2,NA,12,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,200,20,4,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0
V015410008S30180396300013,1,18,NA,14338.881519,1955,2,2,2,1,2,1,2,3,2,1,3,2,0,2,3,1,1,2,NA,9,4,1,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,80,0,3,1,4,4,2,2,2,1,2,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0
V015410008S31181413560011,1,18,NA,12206.287423,1989,2,1,2,1,2,1,2,4,2,5,6,2,3,2,3,1,1,2,NA,12,4,2,2,1,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,300,125,2,3,4,3,4,4,2,2,2,1,2,2,2,2,2,2,NA,NA,NA,1,1,NA,1,1,1,NA,NA,4,1,NA,NA,5,NA,NA,NA,2,20,2,0,0
V015410008S34181594370011,1,18,NA,4213.7171139,1964,2,1,2,1,2,1,2,4,2,1,2,2,0,2,2,1,2,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,50,100,3,5,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0
V015410008S36180277030011,1,18,NA,10278.306748,1994,2,2,2,1,2,1,2,6,2,5,3,2,0,2,3,1,2,2,NA,10,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,200,0,2,2,2,3,3,2,2,2,2,1,2,2,2,2,2,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0
V015410008S36181858970011,1,18,NA,8011.2966486,1978,2,1,2,1,2,1,2,4,2,1,3,2,0,2,3,2,2,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,200,100,4,2,2,1,1,1,2,2,2,2,1,1,2,2,2,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0
V015410008S50180922600011,1,18,NA,1451.4830102,1975,2,2,2,1,2,1,2,6,2,1,4,2,2,2,2,2,2,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,200,100,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,4,1,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,1,NA,0,1,8,1,1
V015410008S51180659800011,1,05,NA,3470.4677938,1972,2,2,2,1,2,1,2,4,2,1,2,2,0,2,2,2,2,2,NA,12,4,2,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,43,0,2,3,1,1,2,1,1,2,2,2,2,2,2,2,1,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0
V015410008S75181186770012,1,18,NA,1706.4198302,1954,2,2,2,1,2,1,2,7,2,1,2,2,0,2,2,2,2,2,NA,8,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,120,45,4,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,0
V015410008S76181531380012,1,18,NA,853.20991509,1952,1,2,2,1,2,1,2,6,2,3,1,2,0,2,1,2,2,2,NA,7,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,75,45,4,2,1,1,2,1,2,1,1,2,2,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,0
V015410008S79180023150012,1,42,NA,7241.79995,1943,2,2,2,1,2,1,2,3,2,2,1,2,0,2,1,2,2,2,NA,7,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,78,60,4,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0
V015410008S79180885250011,1,18,NA,8298.9180414,1964,2,1,2,1,2,2,2,4,2,1,8,2,5,2,3,1,1,2,NA,10,4,2,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,300,200,1,2,2,2,2,3,2,2,1,1,1,1,1,1,1,1,2,1,1,1,NA,NA,NA,1,NA,NA,NA,2,NA,1,NA,2,NA,1,NA,4,8,1,0,1
V015410009S14190978410012,1,19,NA,971.13133502,1954,2,1,2,1,2,1,2,6,2,1,2,2,0,2,2,2,2,2,NA,7,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,125,50,4,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0
V015410009S31191849340011,1,10,37980,4027.2089995,1996,2,2,2,1,2,1,2,6,2,5,6,2,1,2,5,1,1,2,NA,9,4,2,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,150,0,4,2,3,2,3,2,1,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,3,1,NA,NA,NA,1,NA,NA,NA,2,1,NA,NA,3,NA,1,NA,10,2,5,1,0
V015410009S33190080310013,1,19,NA,1183.6130632,1959,2,2,2,1,2,1,2,6,2,1,2,2,0,2,2,1,1,2,NA,7,4,1,2,NA,NA,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,100,20,4,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,0
V015410009S33190251210012,1,53,42660,1312.5969455,1965,2,2,2,1,2,1,2,7,2,1,3,2,0,2,3,2,2,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,200,83,4,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,0
V015410009S35191015860012,1,53,NA,620.65202034,1941,2,1,2,1,2,3,2,6,2,3,1,2,0,2,1,2,2,2,NA,7,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,150,2,2,2,2,2,3,2,2,1,2,2,2,2,2,1,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0
V015410009S35191398460013,1,19,NA,3923.7225963,1977,2,1,2,1,2,1,2,3,2,1,3,2,1,2,2,1,1,2,NA,12,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,200,50,1,1,4,4,4,3,1,2,2,2,2,2,2,2,2,2,2,1,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0
V015410009S35191649360011,1,19,NA,470.18792505,1981,2,2,2,1,2,1,2,6,2,3,3,2,2,2,1,2,1,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,177,50,2,3,4,3,1,2,1,2,2,NA,NA,NA,NA,NA,1,2,2,1,4,1,NA,NA,NA,NA,1,NA,NA,2,NA,1,NA,2,NA,1,NA,2,8,5,1,1
V015410009S35191652170013,1,19,NA,1139.064616,1957,2,2,2,1,2,1,2,5,2,1,2,2,0,2,2,2,2,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,200,0,4,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,0
V015410009S35191912160011,1,19,NA,1139.064616,1960,2,2,2,1,2,1,2,4,2,3,2,2,0,2,2,1,1,2,NA,9,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,300,100,NA,2,2,2,1,1,2,1,2,1,2,2,2,1,2,2,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0
V015410009S51190896600012,1,19,NA,1775.4195948,1957,2,2,2,1,2,1,2,7,2,1,3,2,0,2,3,2,2,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,75,50,2,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0
V015410009S52191921250011,1,19,NA,3595.153262,1976,1,1,2,1,2,1,2,4,2,1,2,2,0,2,2,2,2,2,NA,7,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,2,2,NA,NA,1,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
V015410009S55191196670012,1,17,16980,1365.7952987,1976,2,1,2,1,2,1,2,6,2,1,5,2,3,2,2,2,2,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,200,100,4,2,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,1,4,1,NA,NA,1,1,NA,NA,NA,1,1,1,NA,1,NA,1,NA,15,48,8,0,1
V015410009S56191449380011,1,19,NA,1159.6621188,1970,2,2,2,1,2,1,2,6,2,3,2,2,0,2,2,2,2,2,NA,1,2,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
V015410009S72190513010011,1,42,NA,2959.5620958,1989,2,1,2,1,2,1,2,6,2,1,3,2,1,2,2,2,2,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,120,110,4,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,3,1,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0
V015410009S74190785710011,1,19,NA,1063.7793624,1953,2,2,2,1,2,1,2,6,2,1,2,2,0,2,2,2,2,2,NA,7,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,60,20,4,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,0
V015410062M12131668350011,1,13,12060,2300.0005012,1976,2,2,2,2,2,1,2,5,2,1,3,2,1,2,2,2,2,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,150,0,3,3,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,1,3,1,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,1,NA,5,20,5,1,1
V015410062M12131844860013,1,13,12060,4133.1030445,1990,2,1,2,1,2,1,2,6,2,1,2,2,0,2,2,1,2,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,500,200,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,0
V015410062M15131906680012,1,13,12060,792.30239664,1947,2,1,2,1,2,3,2,7,2,1,2,2,0,2,2,2,2,2,NA,7,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,50,20,4,1,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,2,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,0
